Distance_km,Clean_dB,Noisy_dB
2.382119105955297744e+00,-4.764238211910595822e-01,-3.388839249762209960e-01
2.383119155957797997e+00,-4.766238311915595993e-01,9.510493970836918498e-01
2.384119205960298249e+00,-4.768238411920596720e-01,-1.676578515680372750e+00
2.385119255962798057e+00,-4.770238511925596336e-01,1.308009164346792819e-01
2.386119305965298310e+00,-4.772238611930597063e-01,-1.043258438062984128e+00
2.387119355967798562e+00,-4.774238711935597235e-01,5.014737231857423483e-01
2.388119405970298814e+00,-4.776238811940597961e-01,2.983593045184395609e-01
2.389119455972798622e+00,-4.778238911945597578e-01,-3.319058861904409241e-01
2.390119505975298875e+00,-4.780239011950597749e-01,4.454900078015854858e-01
2.391119555977799127e+00,-4.782239111955598476e-01,-1.235928478599721769e+00
2.392119605980298935e+00,-4.784239211960598093e-01,-5.483054558753287511e-01
2.393119655982799188e+00,-4.786239311965598819e-01,-4.553012000313259033e-01
2.394119705985299440e+00,-4.788239411970598991e-01,2.757507044885518233e-01
2.395119755987799692e+00,-4.790239511975599718e-01,5.665433745675040322e-01
2.396119805990299501e+00,-4.792239611980599334e-01,1.039273471004753674e-01
2.397119855992799753e+00,-4.794239711985599506e-01,-2.780700510072385834e-01
2.398119905995300005e+00,-4.796239811990600233e-01,8.715442191555630713e-02
2.399119955997799813e+00,-4.798239911995599849e-01,1.493419059768439847e-02
2.400120006000300066e+00,-4.800240012000600576e-01,-1.507996888910052791e+00
2.401120056002800318e+00,-4.802240112005600747e-01,-3.570073793266365092e-01
2.402120106005300570e+00,-4.804240212010601474e-01,-1.383942608405111185e+00
2.403120156007800379e+00,-4.806240312015601091e-01,-3.561376356964407464e-01
2.404120206010300631e+00,-4.808240412020601262e-01,9.303121945867138809e-01
2.405120256012800883e+00,-4.810240512025601989e-01,1.029530446210711464e-01
2.406120306015300692e+00,-4.812240612030601605e-01,1.141328062888932848e+00
2.407120356017800944e+00,-4.814240712035602332e-01,-8.474250618968259818e-01
2.408120406020301196e+00,-4.816240812040602504e-01,-8.368420019102035257e-01
2.409120456022801449e+00,-4.818240912045603230e-01,-8.190473681091396951e-01
2.410120506025301257e+00,-4.820241012050602847e-01,-9.358378787049209668e-01
2.411120556027801509e+00,-4.822241112055603018e-01,-4.467613531289310602e-01
2.412120606030301762e+00,-4.824241212060603745e-01,-2.884976844572195720e+00
2.413120656032801570e+00,-4.826241312065603362e-01,1.571740116800089959e-01
2.414120706035301822e+00,-4.828241412070604088e-01,-2.533856323522012399e+00
2.415120756037802074e+00,-4.830241512075604260e-01,-1.601851228383484038e+00
2.416120806040302327e+00,-4.832241612080604987e-01,-8.222903197501700845e-01
2.417120856042802135e+00,-4.834241712085604603e-01,-7.866026859237640334e-01
2.418120906045302387e+00,-4.836241812090604775e-01,1.497655941464912654e-01
2.419120956047802640e+00,-4.838241912095605501e-01,-3.096013981737140708e-01
2.420121006050302448e+00,-4.840242012100605118e-01,-3.101342895845398129e+00
2.421121056052802700e+00,-4.842242112105605845e-01,4.761659230809769938e-01
2.422121106055302953e+00,-4.844242212110606016e-01,9.448751943330911951e-01
2.423121156057803205e+00,-4.846242312115606743e-01,-5.992925840995714237e-01
2.424121206060303013e+00,-4.848242412120606359e-01,1.144790117012086217e+00
2.425121256062803266e+00,-4.850242512125606531e-01,3.198042405476049233e-01
2.426121306065303518e+00,-4.852242612130607258e-01,-4.253135039276858542e-01
2.427121356067803326e+00,-4.854242712135606874e-01,5.878809455014248897e-01
2.428121406070303578e+00,-4.856242812140607601e-01,2.830693079641798393e-01
2.429121456072803831e+00,-4.858242912145607773e-01,9.544896176493085083e-01
2.430121506075304083e+00,-4.860243012150608499e-01,3.980538213668025627e-01
2.431121556077803891e+00,-4.862243112155608116e-01,5.932620690692305861e-03
2.432121606080304144e+00,-4.864243212160608287e-01,-6.057692938522650783e-01
2.433121656082804396e+00,-4.866243312165609014e-01,-4.014185547578118518e-01
2.434121706085304204e+00,-4.868243412170608631e-01,5.125939474543947938e-01
2.435121756087804457e+00,-4.870243512175609357e-01,-7.118571696138724647e-01
2.436121806090304709e+00,-4.872243612180609529e-01,-1.731697100997888983e+00
2.437121856092804961e+00,-4.874243712185610256e-01,-8.309508380806081285e-02
2.438121906095304769e+00,-4.876243812190609872e-01,-9.092926797227360858e-01
2.439121956097805022e+00,-4.878243912195610044e-01,5.964227785023368256e-01
2.440122006100305274e+00,-4.880244012200610770e-01,1.432705995861447423e-01
2.441122056102805082e+00,-4.882244112205610387e-01,-5.091611651908336533e-01
2.442122106105305335e+00,-4.884244212210611114e-01,8.154963884717364442e-01
2.443122156107805587e+00,-4.886244312215611285e-01,-9.525448700306107241e-01
2.444122206110305395e+00,-4.888244412220610902e-01,-1.341989885874857791e+00
2.445122256112805648e+00,-4.890244512225611628e-01,-1.068066207304273707e+00
2.446122306115305900e+00,-4.892244612230611800e-01,-8.770446936954019446e-01
2.447122356117806152e+00,-4.894244712235612527e-01,-1.266057929949832239e+00
2.448122406120305961e+00,-4.896244812240612143e-01,-4.376984590166633771e-01
2.449122456122806213e+00,-4.898244912245612870e-01,4.813700072013499809e-01
2.450122506125306465e+00,-4.900245012250613041e-01,9.114027482218485521e-02
2.451122556127806273e+00,-4.902245112255612658e-01,-7.657817350139590751e-01
2.452122606130306526e+00,-4.904245212260613385e-01,-1.389170145810262325e+00
2.453122656132806778e+00,-4.906245312265613556e-01,-1.233524268220791420e+00
2.454122706135307030e+00,-4.908245412270614283e-01,-1.348556359167825125e+00
2.455122756137806839e+00,-4.910245512275613899e-01,3.544373704649095846e-01
2.456122806140307091e+00,-4.912245612280614626e-01,-8.694110635160687828e-01
2.457122856142807343e+00,-4.914245712285614798e-01,-2.386346560550494655e-01
2.458122906145307152e+00,-4.916245812290614414e-01,-1.100057617830363155e+00
2.459122956147807404e+00,-4.918245912295615141e-01,2.021052990906480606e-01
2.460123006150307656e+00,-4.920246012300615313e-01,1.256051206882441429e+00
2.461123056152807909e+00,-4.922246112305616039e-01,-2.090117870459901050e-01
2.462123106155307717e+00,-4.924246212310615656e-01,3.021448198020132980e-01
2.463123156157807969e+00,-4.926246312315616382e-01,-2.628841084240129966e-01
2.464123206160308222e+00,-4.928246412320616554e-01,4.461223602541923849e-01
2.465123256162808030e+00,-4.930246512325616171e-01,-2.562817375660677577e+00
2.466123306165308282e+00,-4.932246612330616897e-01,-1.550160607100617982e+00
2.467123356167808534e+00,-4.934246712335617069e-01,-1.262951611843841304e+00
2.468123406170308787e+00,-4.936246812340617796e-01,-9.881608599411785265e-01
2.469123456172808595e+00,-4.938246912345617412e-01,3.247307241134378408e-01
2.470123506175308847e+00,-4.940247012350618139e-01,-4.999928526351326008e-01
2.471123556177809100e+00,-4.942247112355618310e-01,-7.173482635486633056e-03
2.472123606180308908e+00,-4.944247212360617927e-01,4.851714434940497256e-01
2.473123656182809160e+00,-4.946247312365618654e-01,-4.919332144641769961e-02
2.474123706185309413e+00,-4.948247412370618825e-01,3.755983590176537046e-01
2.475123756187809665e+00,-4.950247512375619552e-01,-4.773254980288939020e-01
2.476123806190309473e+00,-4.952247612380619168e-01,1.032928135679645587e+00
2.477123856192809725e+00,-4.954247712385619895e-01,-5.559110203273401885e-01
2.478123906195309978e+00,-4.956247812390620067e-01,7.675247588148436106e-01
2.479123956197809786e+00,-4.958247912395619683e-01,-3.134673080090228936e+00
2.480124006200310038e+00,-4.960248012400620410e-01,5.978005715891145100e-02
2.481124056202810291e+00,-4.962248112405620581e-01,7.410928837116086410e-01
2.482124106205310543e+00,-4.964248212410621308e-01,-1.637348698051268814e+00
2.483124156207810351e+00,-4.966248312415620925e-01,-2.284407857198646585e+00
2.484124206210310604e+00,-4.968248412420621651e-01,2.604554264575160150e-01
2.485124256212810856e+00,-4.970248512425621823e-01,1.360724469659529701e-01
2.486124306215310664e+00,-4.972248612430621439e-01,-6.318595534333899533e-01
2.487124356217810917e+00,-4.974248712435622166e-01,-1.686473591271107297e+00
2.488124406220311169e+00,-4.976248812440622338e-01,-8.994877733853067214e-01
2.489124456222811421e+00,-4.978248912445623064e-01,-1.307719762261564389e+00
2.490124506225311229e+00,-4.980249012450622681e-01,-1.777722906177021112e-01
2.491124556227811482e+00,-4.982249112455623408e-01,-2.824405717716229169e+00
2.492124606230311734e+00,-4.984249212460623579e-01,6.201330149516351975e-01
2.493124656232811542e+00,-4.986249312465623196e-01,-1.761643874952460553e+00
2.494124706235311795e+00,-4.988249412470623922e-01,3.937270266802151419e-01
2.495124756237812047e+00,-4.990249512475624094e-01,6.340432286640835802e-01
2.496124806240312299e+00,-4.992249612480624821e-01,-3.406616894615087654e-01
2.497124856242812108e+00,-4.994249712485624437e-01,-7.224997931754055802e-01
2.498124906245312360e+00,-4.996249812490625164e-01,9.911931497491981435e-01
2.499124956247812612e+00,-4.998249912495625336e-01,1.127195060092101575e-01
2.500125006250312421e+00,-5.000250012500625507e-01,-4.153999058759620944e-01
2.501125056252812673e+00,-5.002250112505625124e-01,1.057482408793910533e+00
2.502125106255312925e+00,-5.004250212510625850e-01,-5.151829914777459329e-01
2.503125156257813178e+00,-5.006250312515626577e-01,-1.111765240470449001e+00
2.504125206260312986e+00,-5.008250412520626194e-01,5.465172999054819236e-01
2.505125256262813238e+00,-5.010250512525626920e-01,-9.708267020953662563e-01
2.506125306265313490e+00,-5.012250612530627647e-01,-3.773819568548979486e-01
2.507125356267813299e+00,-5.014250712535627263e-01,-8.982852591437247639e-03
2.508125406270313551e+00,-5.016250812540626880e-01,-2.918424202894300268e-01
2.509125456272813803e+00,-5.018250912545627607e-01,-4.933307804225022242e-01
2.510125506275314056e+00,-5.020251012550628333e-01,-1.145269282290714896e+00
2.511125556277813864e+00,-5.022251112555627950e-01,-1.290511651954254491e-01
2.512125606280314116e+00,-5.024251212560628677e-01,-6.103387103903393784e-01
2.513125656282814369e+00,-5.026251312565629403e-01,-2.024933908608851363e-01
2.514125706285314177e+00,-5.028251412570629020e-01,-1.518741082870123993e+00
2.515125756287814429e+00,-5.030251512575628636e-01,2.337842531417815006e-01
2.516125806290314681e+00,-5.032251612580629363e-01,1.468229638057828579e+00
2.517125856292814934e+00,-5.034251712585630090e-01,1.568766687612493660e-01
2.518125906295314742e+00,-5.036251812590629706e-01,-6.116013756757204822e-01
2.519125956297814994e+00,-5.038251912595630433e-01,-1.427702022821591976e+00
2.520126006300315247e+00,-5.040252012600631160e-01,-3.148371604514018429e+00
2.521126056302815055e+00,-5.042252112605630776e-01,-5.488679953497606068e-01
2.522126106305315307e+00,-5.044252212610630393e-01,7.425352727361517191e-01
2.523126156307815560e+00,-5.046252312615631119e-01,3.222792842372381728e-01
2.524126206310315812e+00,-5.048252412620631846e-01,-2.200002497736479323e-01
2.525126256312815620e+00,-5.050252512625631462e-01,5.405495896223027064e-01
2.526126306315315873e+00,-5.052252612630632189e-01,-6.370139137704967647e-01
2.527126356317816125e+00,-5.054252712635632916e-01,-1.815277150612688128e+00
2.528126406320315933e+00,-5.056252812640632532e-01,-1.025282375908845189e+00
2.529126456322816185e+00,-5.058252912645632149e-01,-7.226218441418883476e-01
2.530126506325316438e+00,-5.060253012650632876e-01,-4.230183719595808634e-01
2.531126556327816690e+00,-5.062253112655633602e-01,-1.561985576623059702e+00
2.532126606330316498e+00,-5.064253212660633219e-01,-6.854412331612782516e-01
2.533126656332816751e+00,-5.066253312665633945e-01,-9.527459416264082437e-01
2.534126706335317003e+00,-5.068253412670634672e-01,7.638630007116415932e-01
2.535126756337816811e+00,-5.070253512675634289e-01,-6.641338467799855483e-01
2.536126806340317064e+00,-5.072253612680633905e-01,-1.810595763947103087e+00
2.537126856342817316e+00,-5.074253712685634632e-01,-3.943794104329791939e-01
2.538126906345317568e+00,-5.076253812690635359e-01,-1.526036754011324881e+00
2.539126956347817377e+00,-5.078253912695634975e-01,1.776254339722336262e-01
2.540127006350317629e+00,-5.080254012700635702e-01,-8.628060206603724858e-01
2.541127056352817881e+00,-5.082254112705636429e-01,-8.638542858610459563e-01
2.542127106355317689e+00,-5.084254212710636045e-01,3.604745715448358645e-01
2.543127156357817942e+00,-5.086254312715635661e-01,-6.363607787731677679e-01
2.544127206360318194e+00,-5.088254412720636388e-01,-1.897569930539311223e-01
2.545127256362818446e+00,-5.090254512725637115e-01,9.137820469980635629e-02
2.546127306365318255e+00,-5.092254612730636731e-01,-1.894604769988903481e+00
2.547127356367818507e+00,-5.094254712735637458e-01,1.926809138197387375e-03
2.548127406370318759e+00,-5.096254812740638185e-01,-8.273786021052381701e-01
2.549127456372818568e+00,-5.098254912745637801e-01,-5.042190726989878025e-01
2.550127506375318820e+00,-5.100255012750637418e-01,-1.126660534970935768e+00
2.551127556377819072e+00,-5.102255112755638145e-01,-1.722305228813211020e+00
2.552127606380319325e+00,-5.104255212760638871e-01,-1.265954131953160200e+00
2.553127656382819133e+00,-5.106255312765638488e-01,-1.576233789180921940e+00
2.554127706385319385e+00,-5.108255412770639214e-01,7.230144946922409388e-02
2.555127756387819637e+00,-5.110255512775639941e-01,-2.339090046480355456e-01
2.556127806390319446e+00,-5.112255612780639558e-01,-1.534790745518633592e+00
2.557127856392819698e+00,-5.114255712785639174e-01,-2.512827514065675838e-01
2.558127906395319950e+00,-5.116255812790639901e-01,3.694455634577948344e-01
2.559127956397820203e+00,-5.118255912795640628e-01,4.979541928458306420e-03
2.560128006400320011e+00,-5.120256012800640244e-01,-1.644759775698255710e+00
2.561128056402820263e+00,-5.122256112805640971e-01,7.640540919156286748e-01
2.562128106405320516e+00,-5.124256212810641697e-01,-4.135619439079107340e-01
2.563128156407820324e+00,-5.126256312815641314e-01,3.289889031169102029e-01
2.564128206410320576e+00,-5.128256412820640930e-01,1.144951816888047924e+00
2.565128256412820829e+00,-5.130256512825641657e-01,5.995333757827885357e-01
2.566128306415321081e+00,-5.132256612830642384e-01,-4.560048137425927628e+00
2.567128356417820889e+00,-5.134256712835642000e-01,7.112313819639410895e-01
2.568128406420321141e+00,-5.136256812840642727e-01,5.543585932425466600e-01
2.569128456422821394e+00,-5.138256912845643454e-01,6.298304503656076969e-01
2.570128506425321202e+00,-5.140257012850643070e-01,-1.589558800810311201e-01
2.571128556427821454e+00,-5.142257112855642687e-01,-6.069726541939873821e-02
2.572128606430321707e+00,-5.144257212860643413e-01,5.008375172992484553e-02
2.573128656432821959e+00,-5.146257312865644140e-01,-1.766378180273192378e+00
2.574128706435321767e+00,-5.148257412870643757e-01,2.523287777456231229e-01
2.575128756437822020e+00,-5.150257512875644483e-01,9.686197393648660059e-01
2.576128806440322272e+00,-5.152257612880645210e-01,-2.438153393826912652e+00
2.577128856442822080e+00,-5.154257712885644827e-01,-1.071853971929966232e+00
2.578128906445322333e+00,-5.156257812890644443e-01,-5.012926336478898959e-01
2.579128956447822585e+00,-5.158257912895645170e-01,-1.245045644059117107e+00
2.580129006450322837e+00,-5.160258012900645896e-01,-1.011024619503537281e+00
2.581129056452822645e+00,-5.162258112905645513e-01,-8.829769308677419826e-01
2.582129106455322898e+00,-5.164258212910646240e-01,6.259013258420196291e-01
2.583129156457823150e+00,-5.166258312915646966e-01,-8.240808429622864528e-01
2.584129206460322958e+00,-5.168258412920646583e-01,4.752100627050845905e-01
2.585129256462823211e+00,-5.170258512925646199e-01,5.763668994610795376e-02
2.586129306465323463e+00,-5.172258612930646926e-01,-3.001881116143993444e-01
2.587129356467823715e+00,-5.174258712935647653e-01,-2.465079676271837716e-01
2.588129406470323524e+00,-5.176258812940647269e-01,-8.622044248397641164e-01
2.589129456472823776e+00,-5.178258912945647996e-01,1.155434315314499472e+00
2.590129506475324028e+00,-5.180259012950648723e-01,9.271939159094315652e-01
2.591129556477823837e+00,-5.182259112955648339e-01,-1.302902906149227824e-01
2.592129606480324089e+00,-5.184259212960647956e-01,-1.945583872449994978e+00
2.593129656482824341e+00,-5.186259312965648682e-01,-8.156643008343225087e-01
2.594129706485324594e+00,-5.188259412970649409e-01,2.676890873690298545e-01
2.595129756487824402e+00,-5.190259512975649026e-01,-9.393683996105545164e-01
2.596129806490324654e+00,-5.192259612980649752e-01,-1.290321975665471133e+00
2.597129856492824906e+00,-5.194259712985650479e-01,-6.088950627569945651e-01
2.598129906495324715e+00,-5.196259812990650095e-01,-4.081819317521026558e-01
